Date,Revenue,COGS,web_sessions,web_visitors,web_pageviews,inv_avg_stock,inv_units_sold,inv_stockout_count,order_count,is_promo_active,active_promo_count
2018-01-13,2753366.32,2271479.73,11440.0,8719.0,61413.0,0.0,0.0,0.0,96,0,0
2018-01-14,2226116.52,1762940.79,15058.0,11539.0,62934.0,0.0,0.0,0.0,73,0,0
2018-01-15,3128561.64,2520530.26,12203.0,9300.0,47063.0,0.0,0.0,0.0,109,0,0
2018-01-16,3770286.85,3022848.85,12004.0,9665.0,64845.0,0.0,0.0,0.0,137,0,0
2018-01-17,3240996.79,2645347.64,13315.0,10603.0,59094.0,0.0,0.0,0.0,95,0,0
2018-01-18,2110305.53,1667911.37,14303.0,10695.0,72093.0,0.0,0.0,0.0,77,0,0
2018-01-19,2086549.59,1700643.75,14149.0,10956.0,56631.0,0.0,0.0,0.0,69,0,0
2018-01-20,2418121.84,2008335.01,13626.0,10427.0,68278.0,0.0,0.0,0.0,84,0,0
2018-01-21,2484308.01,1971853.24,11820.0,9291.0,45315.0,0.0,0.0,0.0,89,0,0
2018-01-22,3315490.36,2730843.03,13976.0,10323.0,74019.0,0.0,0.0,0.0,111,0,0
2018-01-23,4611238.46,3755442.15,14031.0,10228.0,45833.0,0.0,0.0,0.0,151,0,0
2018-01-24,3270861.1,2653232.42,13276.0,9889.0,56881.0,0.0,0.0,0.0,103,0,0
2018-01-25,2275701.54,1820602.61,12850.0,9395.0,65032.0,0.0,0.0,0.0,69,0,0
2018-01-26,2897617.42,2400983.47,14225.0,10076.0,76115.0,0.0,0.0,0.0,105,0,0
2018-01-27,3617772.88,2965865.28,13116.0,9200.0,46423.0,0.0,0.0,0.0,105,0,0
2018-01-28,3128272.36,2453931.52,14338.0,10498.0,54629.0,0.0,0.0,0.0,106,0,0
2018-01-29,5197360.04,4086899.16,14330.0,11734.0,56472.0,0.0,0.0,0.0,181,0,0
2018-01-30,5706924.49,4618954.53,14184.0,10806.0,63903.0,0.0,0.0,0.0,202,0,0
2018-01-31,5009601.43,4199624.93,13111.0,10727.0,55626.0,215.1231732776618,4480.0,304.0,162,0,0
2018-02-01,3670728.79,3012405.31,18158.0,13551.0,99763.0,0.0,0.0,0.0,135,0,0
2018-02-02,4258063.02,3505527.95,20628.0,15815.0,77262.0,0.0,0.0,0.0,122,0,0
2018-02-03,1981564.16,1568068.11,17142.0,12608.0,84791.0,0.0,0.0,0.0,68,0,0
2018-02-04,2874335.62,2202119.84,21937.0,16156.0,71702.0,0.0,0.0,0.0,86,0,0
2018-02-05,3130745.66,2498095.83,20312.0,14559.0,94216.0,0.0,0.0,0.0,113,0,0
2018-02-06,3339473.15,2568216.59,20841.0,15923.0,93977.0,0.0,0.0,0.0,102,0,0
2018-02-07,2805812.6,2202832.26,22384.0,17511.0,84703.0,0.0,0.0,0.0,101,0,0
2018-02-08,2150875.76,1718669.78,19053.0,14537.0,77067.0,0.0,0.0,0.0,67,0,0
2018-02-09,2144621.01,1686060.42,23928.0,17973.0,97995.0,0.0,0.0,0.0,76,0,0
2018-02-10,2584198.15,2095864.1,17673.0,12439.0,84212.0,0.0,0.0,0.0,93,0,0
2018-02-11,2962791.58,2320546.01,19511.0,14638.0,89520.0,0.0,0.0,0.0,120,0,0
2018-02-12,3622566.63,2796978.04,21143.0,14809.0,68725.0,0.0,0.0,0.0,123,0,0
2018-02-13,4418784.14,3538184.9,20955.0,14914.0,105610.0,0.0,0.0,0.0,167,0,0
2018-02-14,4218153.95,3395697.77,22852.0,17086.0,124421.0,0.0,0.0,0.0,134,0,0
2018-02-15,3128927.36,2501462.4,21016.0,16188.0,93867.0,0.0,0.0,0.0,108,0,0
2018-02-16,3463265.1,2649618.11,18882.0,15239.0,64391.0,0.0,0.0,0.0,115,0,0
2018-02-17,4206774.3,3318989.93,19469.0,14949.0,76665.0,0.0,0.0,0.0,133,0,0
2018-02-18,3926304.19,3167573.08,21695.0,15462.0,109393.0,0.0,0.0,0.0,131,0,0
2018-02-19,4186201.52,3338454.11,17034.0,12909.0,62250.0,0.0,0.0,0.0,168,0,0
2018-02-20,5091061.73,4033905.61,20969.0,15753.0,89224.0,0.0,0.0,0.0,186,0,0
2018-02-21,3907743.08,3150049.7,18697.0,14423.0,60082.0,0.0,0.0,0.0,147,0,0
2018-02-22,3063440.84,2341066.15,16486.0,12941.0,66844.0,0.0,0.0,0.0,123,0,0
2018-02-23,3544367.16,2804587.84,20807.0,15501.0,82589.0,0.0,0.0,0.0,125,0,0
2018-02-24,3364498.21,2679591.94,18429.0,13700.0,81461.0,0.0,0.0,0.0,111,0,0
2018-02-25,4015454.83,3238625.9,19363.0,13575.0,70572.0,0.0,0.0,0.0,135,0,0
2018-02-26,7426597.23,5998758.22,17681.0,14289.0,93780.0,0.0,0.0,0.0,300,0,0
2018-02-27,8416365.51,6844455.72,21338.0,17159.0,70800.0,0.0,0.0,0.0,290,0,0
2018-02-28,8409092.75,6627677.09,23064.0,18450.0,121432.0,211.11776447105788,5861.0,331.0,280,0,0
2018-03-01,6963830.59,5570058.79,26962.0,20950.0,146189.0,0.0,0.0,0.0,231,0,0
2018-03-02,5613671.87,4371797.12,29092.0,23279.0,98813.0,0.0,0.0,0.0,194,0,0
2018-03-03,1177076.3,967531.27,27876.0,21526.0,149949.0,0.0,0.0,0.0,41,0,0
2018-03-04,2218712.31,1781519.01,30258.0,21870.0,124545.0,0.0,0.0,0.0,73,0,0
2018-03-05,2742871.53,2230053.99,26618.0,20081.0,104341.0,0.0,0.0,0.0,100,0,0
2018-03-06,3203122.41,2519131.06,29196.0,23434.0,122158.0,0.0,0.0,0.0,104,0,0
2018-03-07,4507553.37,3470623.71,26569.0,19335.0,94979.0,0.0,0.0,0.0,145,0,0
2018-03-08,3419972.83,2864363.46,34353.0,25095.0,155950.0,0.0,0.0,0.0,129,0,0
2018-03-09,3250890.44,2689334.35,29115.0,20468.0,127999.0,0.0,0.0,0.0,110,0,0
2018-03-10,3479853.91,2832299.24,25362.0,19672.0,85753.0,0.0,0.0,0.0,113,0,0
2018-03-11,4342360.28,3337146.36,26119.0,18591.0,111401.0,0.0,0.0,0.0,136,0,0
2018-03-12,3648185.26,2790754.99,27756.0,20759.0,148710.0,0.0,0.0,0.0,142,0,0
2018-03-13,5344808.38,4343953.93,26655.0,19160.0,112081.0,0.0,0.0,0.0,193,0,0
2018-03-14,6867137.98,5489756.33,27642.0,21968.0,141297.0,0.0,0.0,0.0,244,0,0
2018-03-15,6357153.0,4930724.06,31602.0,23640.0,167018.0,0.0,0.0,0.0,225,0,0
2018-03-16,4667689.08,3716263.52,28981.0,22332.0,104925.0,0.0,0.0,0.0,170,0,0
2018-03-17,6875294.96,5458868.53,28478.0,20529.0,153768.0,0.0,0.0,0.0,221,0,0
2018-03-18,5615859.9,4613908.21,33664.0,26103.0,120319.0,0.0,0.0,0.0,197,1,1
2018-03-19,5314373.17,4472182.88,29822.0,23760.0,120238.0,0.0,0.0,0.0,194,1,1
2018-03-20,6054738.37,5116787.38,26355.0,21495.0,128021.0,0.0,0.0,0.0,237,1,1
2018-03-21,6826815.9,5913005.8,30225.0,21804.0,161283.0,0.0,0.0,0.0,268,1,1
2018-03-22,5512035.33,4925778.06,28583.0,20430.0,141889.0,0.0,0.0,0.0,214,1,1
2018-03-23,4008326.65,3711085.6,24716.0,17705.0,100647.0,0.0,0.0,0.0,166,1,1
2018-03-24,5227586.74,4619965.13,26212.0,21135.0,127578.0,0.0,0.0,0.0,196,1,1
2018-03-25,4970364.06,4473153.96,23343.0,18573.0,126488.0,0.0,0.0,0.0,210,1,1
2018-03-26,6133670.91,5616024.38,25091.0,18621.0,119391.0,0.0,0.0,0.0,227,1,1
2018-03-27,6350306.2,5743746.71,30251.0,22878.0,115879.0,0.0,0.0,0.0,286,1,1
2018-03-28,8582287.61,7811323.78,30581.0,21506.0,167274.0,0.0,0.0,0.0,372,1,1
2018-03-29,7363015.35,6638405.71,25464.0,20112.0,101309.0,0.0,0.0,0.0,309,1,1
2018-03-30,12176690.89,10927925.46,29367.0,23066.0,155084.0,0.0,0.0,0.0,498,1,1
2018-03-31,11278748.95,10156610.77,28256.0,19940.0,102427.0,205.9140625,8083.0,349.0,473,1,1
2018-04-01,9326921.27,8552479.35,40226.0,29826.0,165701.0,0.0,0.0,0.0,387,1,1
2018-04-02,9532990.22,8745489.29,40849.0,31424.0,191170.0,0.0,0.0,0.0,374,1,1
2018-04-03,9176055.6,8274855.19,34758.0,28049.0,134893.0,0.0,0.0,0.0,374,1,1
2018-04-04,3771895.32,3451444.47,34281.0,25289.0,151738.0,0.0,0.0,0.0,149,1,1
2018-04-05,2915055.94,2584733.26,38153.0,28260.0,209383.0,0.0,0.0,0.0,115,1,1
2018-04-06,3716970.57,3290630.48,33990.0,27256.0,114295.0,0.0,0.0,0.0,140,1,1
2018-04-07,4650087.25,4137264.98,37970.0,26750.0,130583.0,0.0,0.0,0.0,162,1,1
2018-04-08,4317415.31,3833384.91,41237.0,30368.0,184076.0,0.0,0.0,0.0,170,1,1
2018-04-09,4916546.48,4479387.83,38879.0,29987.0,153130.0,0.0,0.0,0.0,224,1,1
2018-04-10,7060893.97,6323343.96,37779.0,30196.0,183909.0,0.0,0.0,0.0,294,1,1
2018-04-11,5719121.32,5144349.61,28383.0,21274.0,132116.0,0.0,0.0,0.0,238,1,1
2018-04-12,4925768.26,4274900.55,44218.0,33173.0,219615.0,0.0,0.0,0.0,183,1,1
2018-04-13,4955951.73,4445276.84,37055.0,25955.0,147670.0,0.0,0.0,0.0,199,1,1
2018-04-14,5934960.89,5111153.97,35319.0,26697.0,158222.0,0.0,0.0,0.0,238,1,1
2018-04-15,5904150.09,4782715.57,39032.0,28257.0,170493.0,0.0,0.0,0.0,219,1,1
2018-04-16,7603253.45,6190718.89,34822.0,27737.0,170463.0,0.0,0.0,0.0,275,1,1
2018-04-17,9179593.09,7283796.97,43094.0,34356.0,169578.0,0.0,0.0,0.0,347,1,1
2018-04-18,9507550.23,7504171.54,39902.0,31111.0,194491.0,0.0,0.0,0.0,288,0,0
2018-04-19,6670677.39,5141784.57,40961.0,33526.0,201133.0,0.0,0.0,0.0,225,0,0
2018-04-20,7753365.66,6032943.55,35604.0,27892.0,183788.0,0.0,0.0,0.0,278,0,0
2018-04-21,6793803.83,5216087.55,34335.0,24248.0,136326.0,0.0,0.0,0.0,237,0,0
2018-04-22,7058897.65,5480418.64,35770.0,27328.0,160066.0,0.0,0.0,0.0,244,0,0
2018-04-23,8991635.45,7095225.16,41030.0,31142.0,178894.0,0.0,0.0,0.0,306,0,0
2018-04-24,10052878.22,8047009.91,40760.0,29004.0,186444.0,0.0,0.0,0.0,371,0,0
2018-04-25,9547875.66,7562805.33,38340.0,27746.0,125240.0,0.0,0.0,0.0,323,0,0
2018-04-26,7281885.08,5826147.75,34008.0,25877.0,186139.0,0.0,0.0,0.0,259,0,0
2018-04-27,7916179.31,6291028.22,38475.0,29471.0,203546.0,0.0,0.0,0.0,291,0,0
2018-04-28,10502784.65,8150501.12,31176.0,22646.0,170784.0,0.0,0.0,0.0,372,0,0
2018-04-29,12074392.53,9758209.64,34533.0,28246.0,187174.0,0.0,0.0,0.0,479,0,0
2018-04-30,12464011.32,10080235.11,36513.0,29598.0,143406.0,198.99272727272728,11981.0,384.0,459,0,0
2018-05-01,13778926.53,10888681.41,27608.0,22557.0,145666.0,0.0,0.0,0.0,533,0,0
2018-05-02,12779953.62,10186293.15,39960.0,31187.0,153413.0,0.0,0.0,0.0,442,0,0
2018-05-03,9480205.54,7740627.05,32729.0,24929.0,163856.0,0.0,0.0,0.0,324,0,0
2018-05-04,3081716.09,2431808.71,33324.0,26152.0,114014.0,0.0,0.0,0.0,88,0,0
2018-05-05,4882374.55,3844333.13,36485.0,28172.0,122272.0,0.0,0.0,0.0,167,0,0
2018-05-06,4852630.6,3859217.33,41927.0,31062.0,200310.0,0.0,0.0,0.0,173,0,0
2018-05-07,5630735.57,4477313.26,36044.0,25587.0,146400.0,0.0,0.0,0.0,210,0,0
2018-05-08,5961711.29,4782188.47,34926.0,27779.0,120521.0,0.0,0.0,0.0,239,0,0
2018-05-09,8207932.76,6468074.72,35193.0,28654.0,165437.0,0.0,0.0,0.0,297,0,0
2018-05-10,7249267.2,5767724.99,35384.0,28150.0,151189.0,0.0,0.0,0.0,271,0,0
2018-05-11,5934039.42,4706572.43,34796.0,26089.0,143086.0,0.0,0.0,0.0,222,0,0
2018-05-12,5782619.05,4599452.28,34524.0,26447.0,111369.0,0.0,0.0,0.0,220,0,0
2018-05-13,5902938.45,4640987.62,31346.0,24540.0,121932.0,0.0,0.0,0.0,241,0,0
2018-05-14,7023913.46,5532477.08,41790.0,29502.0,160981.0,0.0,0.0,0.0,263,0,0
2018-05-15,8789772.31,6971865.67,37625.0,26932.0,151990.0,0.0,0.0,0.0,340,0,0
2018-05-16,9398231.32,7399830.54,34563.0,24230.0,171423.0,0.0,0.0,0.0,366,0,0
2018-05-17,9816742.13,7698242.57,36783.0,30142.0,138732.0,0.0,0.0,0.0,377,0,0
2018-05-18,7337944.43,5819237.35,34098.0,26485.0,161075.0,0.0,0.0,0.0,271,0,0
2018-05-19,6925640.35,5627670.43,36343.0,26694.0,154398.0,0.0,0.0,0.0,265,0,0
2018-05-20,8653992.04,6799995.97,34373.0,26804.0,112561.0,0.0,0.0,0.0,300,0,0
2018-05-21,6241809.14,4958178.74,34907.0,28015.0,113096.0,0.0,0.0,0.0,240,0,0
2018-05-22,7847121.97,6132458.54,39610.0,30329.0,172611.0,0.0,0.0,0.0,305,0,0
2018-05-23,11779004.94,9369180.79,29420.0,21478.0,150125.0,0.0,0.0,0.0,434,0,0
2018-05-24,9030397.74,7160269.86,36243.0,27824.0,194795.0,0.0,0.0,0.0,337,0,0
2018-05-25,6498399.18,5141245.68,37954.0,29878.0,178017.0,0.0,0.0,0.0,237,0,0
2018-05-26,5600677.63,4596266.34,38529.0,27569.0,177123.0,0.0,0.0,0.0,192,0,0
2018-05-27,6413198.63,5135755.4,34124.0,25951.0,126584.0,0.0,0.0,0.0,239,0,0
2018-05-28,7438573.25,5854231.41,38930.0,28999.0,151548.0,0.0,0.0,0.0,278,0,0
2018-05-29,10262818.32,7905889.83,31312.0,23118.0,116886.0,0.0,0.0,0.0,385,0,0
2018-05-30,20905271.35,16535857.67,39158.0,29293.0,202153.0,0.0,0.0,0.0,803,0,0
2018-05-31,19289944.12,15561846.1,35888.0,25472.0,120845.0,202.20462633451956,13080.0,385.0,782,0,0
2018-06-01,19245165.78,15287542.6,47179.0,37945.0,239522.0,0.0,0.0,0.0,725,0,0
2018-06-02,17529108.34,13707707.44,29884.0,22953.0,137345.0,0.0,0.0,0.0,646,0,0
2018-06-03,13779702.07,10827445.24,36288.0,28957.0,120447.0,0.0,0.0,0.0,552,0,0
2018-06-04,4373078.45,3458754.81,34071.0,24605.0,187212.0,0.0,0.0,0.0,190,0,0
2018-06-05,5537841.59,4323885.63,37927.0,28705.0,182011.0,0.0,0.0,0.0,234,0,0
2018-06-06,6238754.07,4903699.53,33776.0,26974.0,112758.0,0.0,0.0,0.0,245,0,0
2018-06-07,4523493.87,3579003.08,41500.0,29983.0,205089.0,0.0,0.0,0.0,180,0,0
2018-06-08,5863271.23,4570207.33,37564.0,28762.0,177882.0,0.0,0.0,0.0,225,0,0
2018-06-09,7018402.9,5469599.5,40097.0,31883.0,153368.0,0.0,0.0,0.0,260,0,0
2018-06-10,6333777.67,5115963.75,40800.0,31690.0,187618.0,0.0,0.0,0.0,239,0,0
2018-06-11,7812992.68,6338472.32,32986.0,24599.0,150352.0,0.0,0.0,0.0,298,0,0
2018-06-12,8959000.0,7232971.98,36251.0,28989.0,164285.0,0.0,0.0,0.0,370,0,0
2018-06-13,9047626.88,7216006.11,32938.0,23239.0,117179.0,0.0,0.0,0.0,345,0,0
2018-06-14,6994969.99,5361729.98,34917.0,27025.0,139828.0,0.0,0.0,0.0,268,0,0
2018-06-15,7278400.85,5850026.61,39046.0,31002.0,166369.0,0.0,0.0,0.0,283,0,0
2018-06-16,9653316.6,7581593.64,31765.0,23429.0,127180.0,0.0,0.0,0.0,329,0,0
2018-06-17,8270248.42,6473926.23,33962.0,26621.0,114192.0,0.0,0.0,0.0,311,0,0
2018-06-18,9578590.6,7481623.41,41049.0,31882.0,179211.0,0.0,0.0,0.0,369,0,0
2018-06-19,10591854.27,8526409.74,37705.0,28117.0,162384.0,0.0,0.0,0.0,408,0,0
2018-06-20,10442554.6,8340504.64,34798.0,28382.0,133347.0,0.0,0.0,0.0,369,0,0
2018-06-21,7960357.2,6345143.3,36911.0,29597.0,164959.0,0.0,0.0,0.0,278,0,0
2018-06-22,7890035.7,6262366.78,36318.0,26821.0,177512.0,0.0,0.0,0.0,300,0,0
2018-06-23,7919846.87,6623002.69,41607.0,31405.0,181887.0,0.0,0.0,0.0,308,1,1
2018-06-24,7114017.67,6244799.31,38453.0,28066.0,202524.0,0.0,0.0,0.0,296,1,1
2018-06-25,8744485.32,8162955.36,41673.0,31372.0,216679.0,0.0,0.0,0.0,386,1,1
2018-06-26,10888893.34,10123784.8,36493.0,25827.0,143130.0,0.0,0.0,0.0,501,1,1
2018-06-27,11081146.52,10874461.91,40418.0,30516.0,190692.0,0.0,0.0,0.0,488,1,1
2018-06-28,8513932.2,8332592.17,34949.0,26799.0,138918.0,0.0,0.0,0.0,425,1,1
2018-06-29,12484085.14,11945221.58,40113.0,28258.0,181229.0,0.0,0.0,0.0,563,1,1
2018-06-30,10005221.27,9784802.48,37244.0,26665.0,131397.0,208.61272727272728,15171.0,359.0,460,1,1
2018-07-01,8830377.17,8529895.83,27410.0,20843.0,103997.0,0.0,0.0,0.0,414,1,1
2018-07-02,8070014.23,7743177.14,30348.0,22779.0,162176.0,0.0,0.0,0.0,386,1,1
2018-07-03,9033060.75,8644208.55,28774.0,21475.0,109317.0,0.0,0.0,0.0,404,1,1
2018-07-04,2096565.2,2027736.06,28097.0,21531.0,130464.0,0.0,0.0,0.0,104,1,1
2018-07-05,2944993.36,2822619.07,28366.0,22351.0,105387.0,0.0,0.0,0.0,132,1,1
2018-07-06,2036989.14,2040145.8,29007.0,21919.0,141788.0,0.0,0.0,0.0,77,1,1
2018-07-07,3253556.07,3156576.31,29236.0,22150.0,105103.0,0.0,0.0,0.0,127,1,1
2018-07-08,2752144.2,2725199.41,30925.0,23904.0,121874.0,0.0,0.0,0.0,133,1,1
2018-07-09,4430764.61,4215804.43,25089.0,18234.0,99948.0,0.0,0.0,0.0,195,1,1
2018-07-10,5201122.72,4881351.11,27959.0,20801.0,142277.0,0.0,0.0,0.0,224,1,1
2018-07-11,6502831.07,6236313.66,28821.0,23357.0,125619.0,0.0,0.0,0.0,285,1,1
2018-07-12,6228668.47,6094439.16,27924.0,22230.0,145185.0,0.0,0.0,0.0,238,1,1
2018-07-13,4250921.4,4213700.8,29480.0,22174.0,149528.0,0.0,0.0,0.0,197,1,1
2018-07-14,4868504.46,4786402.77,25762.0,19665.0,103669.0,0.0,0.0,0.0,218,1,1
2018-07-15,5393026.83,5249791.03,26495.0,20800.0,137434.0,0.0,0.0,0.0,233,1,1
2018-07-16,4994805.9,4716050.05,25962.0,20845.0,116096.0,0.0,0.0,0.0,224,1,1
2018-07-17,5712604.18,5386803.9,29693.0,23265.0,157213.0,0.0,0.0,0.0,247,1,1
2018-07-18,7639039.23,7484190.04,29851.0,23324.0,133543.0,0.0,0.0,0.0,339,1,1
2018-07-19,6252432.84,5912775.72,30288.0,21242.0,113696.0,0.0,0.0,0.0,267,1,1
2018-07-20,5761282.54,5222554.73,26713.0,18765.0,109158.0,0.0,0.0,0.0,226,1,1
2018-07-21,4939690.9,4320031.79,29476.0,23535.0,120740.0,0.0,0.0,0.0,205,1,1
2018-07-22,5641320.53,4834937.23,27433.0,20277.0,105875.0,0.0,0.0,0.0,222,1,1
2018-07-23,6121614.15,4864263.18,27239.0,21660.0,112878.0,0.0,0.0,0.0,223,0,0
2018-07-24,6821739.77,5344675.82,30476.0,23773.0,162322.0,0.0,0.0,0.0,238,0,0
2018-07-25,7944998.65,6241710.94,34882.0,25462.0,165909.0,0.0,0.0,0.0,302,0,0
2018-07-26,6463508.32,5212368.25,31947.0,26072.0,140584.0,0.0,0.0,0.0,242,0,0
2018-07-27,5162979.4,4110689.88,28280.0,20923.0,151389.0,0.0,0.0,0.0,200,0,0
2018-07-28,6313222.5,5068784.77,25680.0,18188.0,124380.0,0.0,0.0,0.0,205,0,0
2018-07-29,6597216.94,5284529.74,27643.0,19432.0,122643.0,0.0,0.0,0.0,240,0,0
2018-07-30,7314460.76,5725898.93,31131.0,22315.0,112726.0,0.0,0.0,0.0,264,0,0
2018-07-31,12496367.04,9909115.53,27391.0,20528.0,142951.0,217.93822393822393,10632.0,350.0,441,0,0
2018-08-01,13786351.91,10884999.4,34337.0,26084.0,135710.0,0.0,0.0,0.0,462,0,0
2018-08-02,10106943.25,7999614.76,32655.0,26106.0,143131.0,0.0,0.0,0.0,368,0,0
2018-08-03,9026931.62,7058116.81,29494.0,21206.0,126311.0,0.0,0.0,0.0,290,0,0
2018-08-04,6859151.1,5490125.8,30114.0,22002.0,110771.0,0.0,0.0,0.0,253,0,0
2018-08-05,3117800.12,2491453.39,32477.0,26417.0,177486.0,0.0,0.0,0.0,113,0,0
2018-08-06,3924563.55,3048117.59,39013.0,30452.0,180333.0,0.0,0.0,0.0,130,0,0
2018-08-07,4212970.63,3334965.62,32519.0,25917.0,106275.0,0.0,0.0,0.0,153,0,0
2018-08-08,4647118.76,3610702.93,29424.0,23086.0,100598.0,0.0,0.0,0.0,156,0,0
2018-08-09,4946125.63,3977801.47,31580.0,23104.0,172112.0,0.0,0.0,0.0,170,0,0
2018-08-10,3705554.89,2859379.41,33078.0,25094.0,169398.0,0.0,0.0,0.0,134,0,0
2018-08-11,4591065.72,3598807.89,31058.0,21892.0,149625.0,0.0,0.0,0.0,148,0,0
2018-08-12,4030885.81,3179458.32,26034.0,19446.0,140718.0,0.0,0.0,0.0,138,0,0
2018-08-13,4244815.28,3284829.91,30743.0,22138.0,144336.0,0.0,0.0,0.0,156,0,0
2018-08-14,6041631.13,4766947.5,30362.0,22819.0,153338.0,0.0,0.0,0.0,184,0,0
2018-08-15,6058071.07,4807626.36,32052.0,23837.0,162434.0,0.0,0.0,0.0,210,0,0
2018-08-16,5333680.81,4015767.27,27297.0,19987.0,138459.0,0.0,0.0,0.0,191,0,0
2018-08-17,4314679.61,3455461.38,31433.0,23332.0,161030.0,0.0,0.0,0.0,148,0,0
2018-08-18,4960825.43,3902500.12,33012.0,23808.0,111264.0,0.0,0.0,0.0,164,0,0
2018-08-19,4978431.53,3847035.88,39488.0,31318.0,132972.0,0.0,0.0,0.0,170,0,0
2018-08-20,4896843.63,3837284.3,38268.0,28430.0,207495.0,0.0,0.0,0.0,173,0,0
2018-08-21,5971341.33,4692653.97,34313.0,25553.0,133424.0,0.0,0.0,0.0,206,0,0
2018-08-22,7086185.79,5662221.43,32336.0,25361.0,165802.0,0.0,0.0,0.0,224,0,0
2018-08-23,5392520.44,4260217.92,35869.0,27145.0,119929.0,0.0,0.0,0.0,167,0,0
2018-08-24,3329330.38,2630754.1,36561.0,29845.0,129066.0,0.0,0.0,0.0,120,0,0
2018-08-25,4716376.41,3836954.01,32544.0,25889.0,127834.0,0.0,0.0,0.0,141,0,0
2018-08-26,4717920.92,3744613.34,31686.0,25282.0,144816.0,0.0,0.0,0.0,155,0,0
2018-08-27,6151109.31,4800826.49,34463.0,25911.0,179758.0,0.0,0.0,0.0,187,0,0
2018-08-28,12207075.48,9954369.46,33919.0,27739.0,133606.0,0.0,0.0,0.0,384,0,0
2018-08-29,10330752.34,8329694.93,37620.0,28926.0,122447.0,0.0,0.0,0.0,359,0,0
2018-08-30,10819458.93,8497693.47,30458.0,21439.0,158311.0,0.0,0.0,0.0,350,1,1
2018-08-31,9769233.6,7975907.3,33256.0,25137.0,154605.0,214.88323917137475,9411.0,354.0,306,1,1
2018-09-01,8834290.53,7236711.56,21853.0,17413.0,85618.0,0.0,0.0,0.0,300,1,1
2018-09-02,2926208.13,2475973.31,26234.0,21116.0,100063.0,0.0,0.0,0.0,121,1,1
2018-09-03,3730127.97,3250956.11,23328.0,16937.0,101305.0,0.0,0.0,0.0,125,1,1
2018-09-04,2895558.56,2566039.59,20499.0,15360.0,107914.0,0.0,0.0,0.0,89,1,1
2018-09-05,2683914.3,2352008.69,25916.0,19961.0,99437.0,0.0,0.0,0.0,89,1,1
2018-09-06,2220736.04,1976596.92,23575.0,17588.0,98789.0,0.0,0.0,0.0,82,1,1
2018-09-07,2737800.42,2305499.6,24675.0,18579.0,111428.0,0.0,0.0,0.0,110,1,1
2018-09-08,3138040.11,2844198.87,21499.0,15749.0,93009.0,0.0,0.0,0.0,107,1,1
2018-09-09,4428844.18,3809539.78,24572.0,19429.0,126340.0,0.0,0.0,0.0,172,1,1
2018-09-10,3518686.76,3115017.21,23077.0,16331.0,84070.0,0.0,0.0,0.0,131,1,1
2018-09-11,2737148.82,2457613.39,22565.0,16306.0,114735.0,0.0,0.0,0.0,98,1,1
2018-09-12,3907657.89,3473624.08,22982.0,17271.0,81255.0,0.0,0.0,0.0,124,1,1
2018-09-13,3198359.98,2826009.39,20905.0,15542.0,103260.0,0.0,0.0,0.0,104,1,1
2018-09-14,3759913.17,3409768.94,22390.0,16009.0,91293.0,0.0,0.0,0.0,118,1,1
2018-09-15,3182906.62,2708850.83,22602.0,16440.0,120105.0,0.0,0.0,0.0,139,1,1
2018-09-16,4513878.02,4134396.21,20769.0,15024.0,107735.0,0.0,0.0,0.0,158,1,1
2018-09-17,3684035.33,3185261.69,22065.0,16173.0,117402.0,0.0,0.0,0.0,137,1,1
2018-09-18,3511249.8,3093197.05,21571.0,16801.0,113374.0,0.0,0.0,0.0,120,1,1
2018-09-19,3203671.41,2850137.86,25224.0,19107.0,122166.0,0.0,0.0,0.0,116,1,1
2018-09-20,2967505.47,2634513.81,25444.0,19205.0,132990.0,0.0,0.0,0.0,113,1,1
2018-09-21,3391440.87,3055926.25,26491.0,19068.0,135595.0,0.0,0.0,0.0,111,1,1
2018-09-22,3067943.56,2653342.07,24669.0,17919.0,86950.0,0.0,0.0,0.0,114,1,1
2018-09-23,4892505.92,4455722.87,20624.0,14669.0,86285.0,0.0,0.0,0.0,173,1,1
2018-09-24,4916532.68,4394814.48,20102.0,15393.0,101632.0,0.0,0.0,0.0,148,1,1
2018-09-25,3834324.5,3363603.04,24408.0,19735.0,107389.0,0.0,0.0,0.0,120,1,1
2018-09-26,4727732.71,4050861.46,24321.0,17845.0,96118.0,0.0,0.0,0.0,161,1,1
2018-09-27,5609192.49,4998150.71,22241.0,17169.0,112579.0,0.0,0.0,0.0,197,1,1
2018-09-28,5221949.72,4643296.21,20002.0,15966.0,77655.0,0.0,0.0,0.0,185,1,1
2018-09-29,5089871.44,4351327.13,22427.0,17112.0,115587.0,0.0,0.0,0.0,179,1,1
2018-09-30,5437181.81,4591821.05,23354.0,18129.0,116452.0,232.21442885771543,5671.0,318.0,188,1,1
2018-10-01,4742181.64,4115311.14,17446.0,13969.0,65445.0,0.0,0.0,0.0,163,1,1
2018-10-02,1807247.84,1354070.12,20271.0,15969.0,70112.0,0.0,0.0,0.0,64,0,0
2018-10-03,1798411.4,1414782.3,19658.0,15280.0,105418.0,0.0,0.0,0.0,57,0,0
2018-10-04,2726313.6,2140614.37,18539.0,14197.0,96559.0,0.0,0.0,0.0,67,0,0
2018-10-05,2484898.47,1911895.45,20697.0,16077.0,73261.0,0.0,0.0,0.0,82,0,0
